bio_language,community,created_at,followers_count,from_user,is_art,is_education,is_feminist,is_media,is_politics,is_sports,macro_micro,mention_count,movement_in,name,negative,neutral,positive,retweet_count,tweets_count,user_description
de,2,2017-02-06 03:08:47,541.0,pasandotiempo,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,pasandotiempo,0.0,0.0,1.0,0,1.0,"Keller Williams Real Estate Agent, GRI,ABR,NCP"
en,2,2017-02-08 01:18:02,18.0,SallyZamudio,0.0,0.0,0.0,1.0,0.0,0.0,macro,0,GrabYourWallet,SallyZamudio,0.0,1.0,0.0,0,1.0,News nerd on all LATAM issues
en,2,2017-02-08 22:46:29,50.0,jerry_bartow,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,jerry_bartow,0.0,6.0,2.0,1,8.0,Retired. Love the outdoors. Learning to paint in watercolor. Politically active for fairness and social justice. For the grandkids. #TheResistance #Resist
en,2,2017-02-04 14:46:39,1903.0,debralenora,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,debralenora,0.0,2.0,1.0,0,3.0,"A Hard Working Woman who Respects, & Admires Secretary Clinton for all that she has Accomplished. I Stand with Democrats & Independents fighting for Democracy."
,2,,,,,,,,,,macro,0,GrabYourWallet,THR,,,,1,,
en,2,2017-02-08 23:41:48,53.0,StormH2Owoman,0.0,1.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,StormH2Owoman,0.0,1.0,0.0,0,1.0,"Teacher, Environmentalist, Environmental Educator, Fantastic Aunt, Zumba/Les Mills Addict, Slave to 2 cats"
en,2,2017-02-08 17:21:29,1805.0,10fifteen,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,10fifteen,1.0,11.0,1.0,1,13.0,I'm a retweeting ninja😸speed reader #furiouslyhappy '80s Teen 4Sure! I block haters & morons & ppl with no sense of humor #TheResistance #spoonie
en,2,2017-02-09 00:10:05,0.0,sharrold6,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,sharrold6,1.0,0.0,1.0,1,2.0,I'm a human being and live on Earth.
en,2,2017-02-06 08:28:48,3747.0,JJohnson2u,0.0,0.0,0.0,0.0,1.0,0.0,macro,1,GrabYourWallet,JJohnson2u,0.0,4.0,0.0,0,4.0,#TheResistance #notmypresident and holding others accountable in office exposing political corruption #MakingAMurderer #NoDapl
de,2,2017-02-08 18:07:04,983.0,GNSNick,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,GNSNick,0.0,4.0,0.0,9,4.0,When
en,2,2017-02-09 01:49:52,290.0,cincinsays,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,cincinsays,0.0,2.0,0.0,0,2.0,SAVE OUR COUNTRY!!! #theResistance #Resist #Moveon.org #stoppresidentbannon #nowallnoban #nodapl
en,2,2017-02-09 02:34:02,3937.0,a_standal,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,a_standal,0.0,1.0,2.0,0,3.0,"Dropped the terrible & got in touch with my benevolent side... Mostly. Without freedom, justice, & equality for all, there is none."
en,2,2017-02-09 02:22:54,498.0,rlswanson5,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,rlswanson5,0.0,1.0,0.0,0,1.0,#Resist #notmypresident #awake
en,2,2017-02-09 02:11:43,566.0,AutumnSWrites,0.0,0.0,0.0,1.0,0.0,0.0,macro,0,GrabYourWallet,AutumnSWrites,0.0,1.0,0.0,0,1.0,"Justice-lover, chronic illness challenger, lover of high school sweetheart, former foster parent, real (adoptive) mom, writer."
en,2,2017-02-05 15:31:12,4743.0,fancynancysays,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,fancynancysays,0.0,1.0,0.0,0,1.0,try this: fear-less. HOPE more. eat-less.CHEW more. whine-less.BREATHE more. talk-less.SAY more. hate-less. LOVE more.
en,2,2017-02-09 03:55:00,945.0,cac_ac22,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,cac_ac22,0.0,6.0,4.0,3,10.0,I am #TheResistance #ResistTrump #Indivisible
en,2,2017-02-05 14:35:04,82.0,adams_cooadams,1.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,adams_cooadams,0.0,1.0,0.0,0,1.0,"Airbnb host, camp director, baker, forager, quilter, mender,"
en,2,2017-02-09 03:34:29,336.0,BillieCossette,1.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,BillieCossette,1.0,36.0,2.0,54,39.0,does not respect the culture of following famous ppl who have No Talent
en,2,2017-02-03 19:21:40,1439.0,CassieIrish,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,CassieIrish,0.0,1.0,0.0,0,1.0,"Rise Up Ye Mighty People! There is Work to Be Done! So, Let's Do it Little By Little.. RISE FROM YOUR SLEEPLESS SLUMBER!"
en,2,2017-02-03 18:26:03,260.0,nylength,0.0,0.0,0.0,1.0,0.0,0.0,macro,0,GrabYourWallet,nylength,0.0,1.0,0.0,3,1.0,Greed on Wall St. A totally untrue comedy short film about the American Dream.
en,2,2017-02-09 03:01:31,539.0,kristi_jmh,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,kristi_jmh,0.0,0.0,1.0,0,1.0,"I am a mother. I have a BA in psychology working to protect children and families. democrat. No list, plz, I welcome debate & ❤Tolkien👠"
en,2,2017-02-09 03:06:01,1964.0,PatrinaC,0.0,1.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,PatrinaC,0.0,3.0,0.0,0,3.0,"#TheResistance, *Not business-oriented* Sherlock. Cumberbatch..Arts, science, misc. knowledge, pets, t-storms/weather, kind people.Humanist, atheist."
,2,2017-02-07 11:42:09,88.0,MarieGlatt,,,,,,,macro,0,GrabYourWallet,MarieGlatt,0.0,1.0,0.0,0,1.0,
en,2,2017-02-05 17:23:37,5347.0,paleblueeyes24,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,paleblueeyes24,1.0,1.0,0.0,4,2.0,🇺🇸#USA 🇺🇸 #DisabledVet ⚓️ #USNavy ⚓️  #SLE #ProudDemocrat #StillWithHer #NeverWithHim #UniteBlue #WeWillRise #LoveIsLove #StandWithPP #Resist #GifWhore
en,2,2017-02-08 20:01:50,1845.0,rteest,1.0,1.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,rteest,0.0,0.0,1.0,3,1.0,I'm a nationally known artist and a Kripalu trained yoga dance instructor. I am passionate about world service and spreading joy through art and dance..
,2,2017-02-09 00:07:33,39.0,mjp2431,,,,,,,macro,0,GrabYourWallet,mjp2431,2.0,3.0,1.0,3,6.0,
,2,2017-02-08 05:01:06,20.0,achangedu,,,,,,,macro,0,GrabYourWallet,achangedu,0.0,3.0,0.0,1,3.0,
en,2,2017-02-04 23:46:57,597.0,BasiaCoulter,1.0,1.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,BasiaCoulter,0.0,1.0,0.0,4,1.0,UX designer at Caktus Group (all opinions are my own) | Ex-neurobiologist | Science and art aficionado | Yoga practitioner |
en,2,2017-02-09 00:21:20,796.0,freedm_of_spch,1.0,1.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,freedm_of_spch,1.0,8.0,8.0,4,17.0,"Proud immigrant, educated, compassionate Latina. Systems Engineer & Painting Artist. Allergic to BS. Straight, but LGBT ally. #NoBanNoWall #Indivisible"
en,2,2017-02-08 23:06:51,2063.0,Mama_Liberal,0.0,1.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,Mama_Liberal,0.0,2.0,2.0,1,4.0,Graduated college in Criminal Justice. Love Forensics. Mom of 3 kids. #ImStillWithHer #TheResistance. Liar-In-Chief  #Trump will never be my @POTUS!
en,2,2017-02-04 05:30:16,49984.0,otepofficial,0.0,0.0,0.0,1.0,0.0,0.0,macro,0,GrabYourWallet,otepofficial,0.0,1.0,0.0,4,1.0,Noble Savage 🔥 Cunning Linguist ❄️ Writer | Singer | Freedom Fighter 🏳️‍🌈 Booking: LA TALENT | CESD | 313EG Rdarnell@313eg.com ✊🏽 Live2Defy Ω #RESIST
,2,2017-02-08 19:21:57,654.0,MimmyHayes,,,,,,,macro,0,GrabYourWallet,MimmyHayes,1.0,1.0,0.0,2,2.0,
en,2,2017-02-09 00:19:47,1387.0,tbradford313,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,tbradford313,0.0,1.0,0.0,4,1.0,Tweeting animal & human rights petitions #StopWildlifeCrime #PalmOilKills #SaveTheElephants #StopTheIvoryTrade #FuckTrump
,2,,,,,,,,,,macro,0,GrabYourWallet,GaiaCitizens,,,,1,,
en,2,2017-02-09 00:59:50,5573.0,catawu,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,catawu,1.0,3.0,0.0,2,4.0,"I am not impressed w/money, power, celebrity or threats. Find another way."
en,2,2017-02-09 00:35:21,589.0,brendancalling,1.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,brendancalling,0.0,1.0,0.0,2,1.0,"My story? Okay. It was never easy for me. I was born a poor black child. I remember the days...video producer, @rawstory; all tweets are my own."
en,2,2017-02-09 03:57:06,858.0,polibent,0.0,0.0,0.0,1.0,1.0,0.0,macro,0,GrabYourWallet,polibent,1.0,2.0,1.0,1,4.0,"The Political Bent is media for Independents, Free-thinkers, Disruptors, Revolutionaries & #TheResistance. Possibly Incendiary."
da,2,2017-02-07 10:55:40,1219.0,yieldcurve23,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,yieldcurve23,0.0,0.0,1.0,5,1.0,Nyet My Prezidenski
ro,2,2017-02-07 00:02:58,288.0,sar_oso,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,sar_oso,0.0,2.0,0.0,2,2.0,#fucktrump #resist #Calexit
en,2,2017-02-09 03:41:22,4963.0,LenoreWolfe,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,LenoreWolfe,0.0,5.0,0.0,3,5.0,"YA author of Dark Fantasy, Cozy Mysteries & Historical and Fantasy Romance."
en,2,2017-02-08 17:20:44,4567.0,MarshallSbar,1.0,0.0,0.0,0.0,0.0,1.0,macro,0,GrabYourWallet,MarshallSbar,1.0,5.0,1.0,4,7.0,"I am an artist, Philly sports fan, Chelsea FC. Blue Blaze Irregular. Hashtag Game Host  (all opinions are my own) #IAmTheStorm   Yoda to #TheResistance"
en,2,2017-02-04 21:27:13,7038.0,jorge_guajardo,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,jorge_guajardo,0.0,1.0,0.0,5,1.0,"Mexican Ambassador to China 2007-2013. Now living in Washington DC but always thinking about Mexico. Resisting in US, hopeful about Mexico. #YoConMexico"
en,2,2017-02-08 19:52:12,28057.0,shannonrwatts,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,shannonrwatts,0.0,1.0,0.0,9,1.0,"Founder of @MomsDemand, the grassroots army of @Everytown working to end gun violence in America. @EmergeAmerica Board member. Mother of five. Coloradan."
en,2,2017-02-09 00:30:09,873.0,maggiegosia,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,maggiegosia,0.0,4.0,0.0,1,4.0,"""The American fascists are most easily recognized by their deliberate perversion of truth and fact."" Henry A. Wallace"
en,2,2017-02-09 03:09:33,67.0,arizona319,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,arizona319,0.0,2.0,0.0,1,2.0,"Registered Independent since '72Persistent Pressure, well applied can move mountains...So says the Grand Canyon"
en,2,2017-02-06 02:30:39,97.0,Aviscit4u,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,Aviscit4u,0.0,2.0,1.0,1,3.0,Gaslighting Identification Expert... #IAmAnImmigrant #CriticalThinker #YesWeWill
en,2,2017-02-08 22:41:36,269.0,DebDiMaio,1.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,DebDiMaio,0.0,2.0,1.0,1,3.0,Former TV Producer gone rogue.
,2,,,,,,,,,,macro,0,GrabYourWallet,RHurv,,,,2,,
en,2,2017-02-08 21:24:49,432.0,InquiringMindGA,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,InquiringMindGA,0.0,1.0,3.0,3,4.0,"Dream big dreams. Ask questions until you get answers. Never ever quit. Yes, never. Think well. Love and laugh often. We're all on a journey. LGBT ally."
en,2,2017-02-03 18:59:11,56.0,Dianatnyc,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,Dianatnyc,0.0,0.0,2.0,2,2.0,Brand new NYC mom! Product Manager @theknot. Imparo a parlare l'italiano. My refrigerator is never without pickles. #stillwithher
en,2,2017-02-08 21:27:41,178.0,lkm46394,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,lkm46394,0.0,1.0,0.0,1,1.0,waiting for Zombie apocalypse
en,2,2017-02-09 02:40:01,287.0,Ronda524,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,Ronda524,0.0,3.0,0.0,1,3.0,worked in security. love selling cars. my son is Transgender. Donald is not sane. old rock & roll. I have MS & fibro. in NY on way to Fl. legalize marijuana.
en,4,2017-02-03 20:52:27,827.0,mj52046600,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,mj52046600,1.0,17.0,2.0,0,20.0,"Wishing you prosperity, love, joy, good health, adventure, travel & harmony! Wanting Justice For All! Huge Raptors Fan!"
en,4,2017-02-09 00:21:11,395.0,RobynRaymer,0.0,0.0,0.0,1.0,0.0,0.0,macro,0,GrabYourWallet,RobynRaymer,12.0,65.0,49.0,0,126.0,I'm a freelance educational writer. Dog and cat servant. Jane Austen lover. Anne Tyler and Gish Jen admirer. Elizabeth Enright disciple. @SleepingGiants
en,4,2017-02-09 00:49:29,233.0,LGraps,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,LGraps,2.0,21.0,19.0,2,42.0,Madisonian. Grabbing my wallet since before the election. https://t.co/jgMqnZp43v #GrabYourWallet
en,4,2017-02-09 02:22:06,25960.0,MagicMark9,1.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,MagicMark9,1.0,18.0,13.0,0,32.0,@christiand @margaretcho   @JamesArthur23 @LouieAnderson @raphablueberry @CoryBooker @Jahmene @Rosie @KingBach  @HISTORY @YoungerTV @AETV
en,4,2017-02-08 00:51:10,41.0,debbie2debbie1,0.0,0.0,0.0,0.0,0.0,1.0,macro,0,GrabYourWallet,debbie2debbie1,1.0,3.0,8.0,0,12.0,"i'm into sports, hot romance novels"
,4,2017-02-08 23:26:18,55.0,spellc3,,,,,,,macro,0,GrabYourWallet,spellc3,1.0,17.0,15.0,0,33.0,
,4,2017-02-08 18:14:21,25.0,AnnGables4,,,,,,,macro,0,GrabYourWallet,AnnGables4,0.0,12.0,2.0,0,14.0,
,4,2017-02-08 04:52:31,38.0,Love2kissstar,,,,,,,macro,0,GrabYourWallet,Love2kissstar,1.0,5.0,7.0,0,13.0,
,4,2017-02-09 02:00:16,88.0,NorthElstew,,,,,,,macro,0,GrabYourWallet,NorthElstew,0.0,4.0,1.0,0,5.0,
sv,4,2017-02-09 03:09:19,273.0,glpiman,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,glpiman,1.0,42.0,5.0,3,48.0,I am.
en,4,2017-02-08 01:46:22,450.0,HealerObsessed,1.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,HealerObsessed,1.0,10.0,7.0,0,18.0,Always believe that something wonderful is about to happen ❤ ❤  #JiChangWook  ❤ K-drama addict ❤ EXO ❤ #ParthSamthaan ❤
en,4,2017-02-03 18:44:57,1637.0,EddaGarzo,1.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,EddaGarzo,3.0,37.0,21.0,0,61.0,Daughter of Sudetenland.   I tweet about whatever piques my interest.  Music fanatic. Life starts at the end of your comfort zone!  RTs don’t imply endorsement!
,4,2017-02-09 01:37:42,179.0,cara_greulich,,,,,,,macro,0,GrabYourWallet,cara_greulich,4.0,17.0,9.0,1,30.0,
,4,2017-02-09 03:55:43,179.0,jcartwit,,,,,,,macro,0,GrabYourWallet,jcartwit,0.0,3.0,4.0,0,7.0,
en,4,2017-02-09 00:27:14,42.0,roykeane90,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,roykeane90,0.0,6.0,0.0,0,6.0,"Astronomer, Loves the Jets, Pizza expert"
en,4,2017-02-08 21:22:16,164.0,tech5,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,tech5,1.0,3.0,6.0,0,10.0,"Living, Learning in London https://t.co/zzezQzVm08"
en,4,2017-02-08 13:59:54,150.0,WolfWolfshield,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,WolfWolfshield,0.0,3.0,4.0,0,7.0,"“Listen, it could be a miracle, it could be bullsh*t. There’s only one thing we know for sure: It’s a goddamn goldmine!”"
,4,2017-02-09 02:14:33,19.0,uts_student,,,,,,,macro,0,GrabYourWallet,uts_student,0.0,17.0,13.0,0,30.0,
en,4,2017-02-09 03:09:53,106.0,hrcharb_helen,1.0,1.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,hrcharb_helen,2.0,19.0,13.0,0,34.0,"Teacher, artist, musician, animal/children's activist, environmentalist."
en,4,2017-02-09 03:55:44,58.0,karen_hoenig,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,karen_hoenig,0.0,3.0,5.0,0,8.0,Loyal liberal. Mom. Wife. Defender of those less fortunate.
,4,2017-02-08 20:17:33,45.0,Waldorfnbalcony,,,,,,,macro,0,GrabYourWallet,Waldorfnbalcony,4.0,9.0,5.0,0,18.0,
,4,2017-02-08 21:41:23,757.0,TazKHC,,,,,,,macro,0,GrabYourWallet,TazKHC,0.0,2.0,3.0,0,5.0,
en,4,2017-02-04 16:01:59,1367.0,Mela0417,1.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,Mela0417,0.0,2.0,1.0,0,3.0,"Nanny-Personal Concierge,Pet-sitter Fun, Fearless Female. Love, Fashion, Art, God,NE Patriots,Family,My Country, Reading. I want to live life fully."
en,4,2017-02-09 03:40:50,8517.0,wiselatinaslink,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,wiselatinaslink,1.0,4.0,2.0,4,7.0,#Latina advocates & activists We are #voters #consumers who fight 4 #equality We also #ExposeHate #StopRacism | Latina group on #Facebook & #LinkedIn
en,4,2017-02-08 19:03:56,11832.0,drhug,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,drhug,0.0,4.0,6.0,42,10.0,Who I am is not important. What I think is important. #TheResistance #CalExit #NeverTrump  #MarriageEquality (Blocking TrumpTurds & RWNJs)
en,4,2017-02-08 20:36:17,607.0,SantoriniBoo,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,SantoriniBoo,0.0,2.0,2.0,0,4.0,American Surfer Grrl in Greece: I travel... A LOT. I eat discriminately... A LOT. I drink indiscriminately... A LOT. And I surf when not doing any of the above.
,4,2017-02-06 18:39:35,47.0,thelegendary23,,,,,,,macro,0,GrabYourWallet,thelegendary23,0.0,1.0,2.0,0,3.0,
en,4,2017-02-03 20:52:58,1489.0,jenniferjeffrey,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,jenniferjeffrey,0.0,0.0,1.0,133,1.0,"In the olden days, before 11/9/16, I tweeted about brand & content strategy. Now I write Hillary fanfic & sharpen my claws. Available for projects."
en,4,2017-02-08 20:42:45,28.0,jamieleecarroll,0.0,0.0,1.0,0.0,0.0,0.0,macro,0,GrabYourWallet,jamieleecarroll,1.0,5.0,0.0,0,6.0,"raising3 boys who respect women, believe in loving others and defending the rights of all child of God, feminist, Nasty Woman, #stillwithHer"
en,4,2017-02-07 23:03:31,20.0,NewMe50,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,NewMe50,1.0,2.0,2.0,0,5.0,Baby boomer reinventing herself
,4,2017-02-09 03:08:43,321.0,A_Giants_fan_,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,A_Giants_fan_,1.0,3.0,0.0,0,4.0,🇺🇸
en,4,2017-02-08 20:26:10,27612.0,Kris_Sacrebleu,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,Kris_Sacrebleu,0.0,2.0,1.0,71,3.0,"Donald Trump is delusional #IllegitimatePresident #PutinsBitch #FearNothing Also, I don't take orders from Vladimir Putin"
en,4,2017-02-06 22:23:21,2247.0,Freediver_Doris,0.0,1.0,0.0,1.0,0.0,0.0,macro,0,GrabYourWallet,Freediver_Doris,0.0,6.0,7.0,0,13.0,"Crazy Freediver Girl GlobalCitizen,Scientist and FreeMind freedive vids on youtube https://t.co/wMqExR2CqE #GoogleThisHashtag #TheResistance"
en,4,2017-02-04 04:30:31,577.0,Dlc40458,0.0,1.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,Dlc40458,0.0,2.0,1.0,0,3.0,"Mother and Grandmother, advocate for saving the environment and animal lover."
en,4,2017-02-08 19:14:41,5346.0,riotheatherrr,0.0,0.0,0.0,1.0,0.0,0.0,macro,0,GrabYourWallet,riotheatherrr,0.0,3.0,1.0,0,4.0,neurodivergent femme-writer-mom-she/her  *Grandma and Grandpa fought Nazis--and so can we!*
en,4,2017-02-08 22:52:42,276.0,msJo_Taylor,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,msJo_Taylor,0.0,2.0,2.0,0,4.0,"30 years a nurse. Pet lover. Wife. Mom. Meditator. English major. Civil/human rights supporter. Smart, funny. The wicked flee when none pursueth."
en,4,2017-02-04 02:44:15,12.0,Teresainman007,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,Teresainman007,0.0,4.0,4.0,0,8.0,"Love animals, gardening , I get involved to stop Trump. Please join me. March call Senators. Commit to one phone call a day , get new people to register to Vote"
,4,2017-02-08 03:53:45,63.0,mos2104,,,,,,,macro,0,GrabYourWallet,mos2104,0.0,2.0,3.0,0,5.0,
,4,2017-02-08 17:10:33,65.0,Africanchicklet,,,,,,,macro,0,GrabYourWallet,Africanchicklet,3.0,11.0,5.0,0,19.0,
ca,4,2017-02-03 22:01:01,633.0,negroshinobi,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,negroshinobi,2.0,2.0,3.0,0,7.0,IG: NegroShinobi  #ExplicitRoyals
,4,,,,,,,,,,macro,0,GrabYourWallet,fel1c1amason,,,,130,,
,4,,,,,,,,,,macro,0,GrabYourWallet,henrygreen,,,,4,,
,4,,,,,,,,,,macro,0,GrabYourWallet,YourDailyAction,,,,123,,
en,4,2017-02-08 20:31:58,120.0,CTJaddie,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,CTJaddie,1.0,3.0,1.0,15,5.0,U.S. woman supporting the dignity of the human race. Mother of a dog named Jadzia who has more intelligence than the guy who allegedly got elected.
,4,,,,,,,,,,macro,0,GrabYourWallet,weirdo_book,,,,15,,
en,4,2017-02-08 18:43:19,414.0,rideatdawn,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,rideatdawn,1.0,2.0,3.0,21,6.0,Just another liberal Jewish woman shouting about the patriarchy. #TheResistance
en,4,2017-02-03 18:30:23,66.0,dca10992,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,dca10992,0.0,1.0,0.0,7,1.0,"""All I know is that first you've got to get mad. Get up right now & go to the window and yell, 'I'M AS MAD AS HELL, AND I'M NOT GOING TO TAKE THIS ANYMORE!"""
en,4,2017-02-08 13:28:33,64.0,CarynLonz,0.0,1.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,CarynLonz,0.0,1.0,1.0,7,2.0,"Yes, Social Science is a science. That's why they call it Social SCIENCE. If you want to know what makes humanity tick, you have to listen to them."
en,4,2017-02-06 22:55:57,890.0,MomRovin,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,MomRovin,0.0,2.0,0.0,4,2.0,Mother of Wolverines #HeroSupport
,4,2017-02-09 03:41:39,138.0,BrendaL03778178,,,,,,,macro,0,GrabYourWallet,BrendaL03778178,0.0,2.0,2.0,55,4.0,
,4,2017-02-08 17:24:08,14.0,amhayes14,,,,,,,macro,0,GrabYourWallet,amhayes14,0.0,0.0,1.0,24,1.0,
,4,2017-02-03 23:12:38,5289.0,FriendEden100,,,,,,,macro,0,GrabYourWallet,FriendEden100,0.0,1.0,0.0,30,1.0,
en,4,2017-02-08 20:27:14,2521.0,cbgb84,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,cbgb84,2.0,2.0,1.0,15,5.0,I take orders only from General Leia ✊
en,4,2017-02-07 00:52:34,2701.0,SusiePoppick,0.0,1.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,SusiePoppick,0.0,1.0,0.0,7,1.0,"Senior Money Editor @Mic. Capsaicin, limerick, travel enthusiast. @CNBC @Money @ColumbiaJourn @Yale alumn. Brooklyn native, MillenniOld."
,4,,,,,,,,,,macro,0,GrabYourWallet,KatCalvinLA,,,,9,,
,4,,,,,,,,,,macro,0,GrabYourWallet,DrKristenWells,,,,8,,
en,4,2017-02-08 16:27:28,13779.0,denisebuchman,0.0,0.0,0.0,1.0,0.0,0.0,macro,0,GrabYourWallet,denisebuchman,2.0,2.0,0.0,2,4.0,Game Changer ✨ Rule Breaker | Biz Development Strategist | Social Media Guru | #DesireMap |#Couragecafe | Truth Sets Us Free 🦋Self Love
en,4,2017-02-08 22:45:07,3015.0,Mysteri759,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,Mysteri759,4.0,5.0,0.0,4,9.0,"Loving life and my kids! NO LISTS, I WILL BLOCK YOU! loving the way Trump played his voters like pieces of garbage! Who's Sorry Now? 😏"
en,4,2017-02-04 20:21:44,10.0,Bagelandtomato,0.0,0.0,0.0,0.0,0.0,1.0,macro,0,GrabYourWallet,Bagelandtomato,2.0,0.0,0.0,59,2.0,"Tennis, giraffes, fighting."
,4,2017-02-08 19:42:49,6870.0,xdelmar59,,,,,,,macro,0,GrabYourWallet,xdelmar59,1.0,6.0,3.0,17,10.0,
en,4,2017-02-03 23:32:30,2378.0,waitwait9,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,waitwait9,0.0,1.0,0.0,17,1.0,I'm just glad my parents aren't here to see this.
,4,,,,,,,,,,macro,0,GrabYourWallet,KateEdwardsAus,,,,9,,
,4,,,,,,,,,,macro,0,GrabYourWallet,monolus,,,,67,,
,4,,,,,,,,,,macro,0,GrabYourWallet,RonTamber,,,,3,,
en,4,2017-02-09 01:04:10,243.0,dthemanager,1.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,dthemanager,0.0,3.0,4.0,3,7.0,Talent manager and TV Producer. Activist and defender of the disenfranchised. #notmypresident#butitismycountry #notgoinganywhere
en,4,2017-02-04 20:11:46,137.0,vrstoryville,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,vrstoryville,0.0,0.0,1.0,4,1.0,Acts like summer & walks like rain.   Gathering ideas across all disciplines to shape the future of story in #vr and #ar and #mr
