bio_language,community,created_at,followers_count,from_user,is_art,is_education,is_feminist,is_media,is_politics,is_sports,macro_micro,mention_count,movement_in,name,negative,neutral,positive,retweet_count,tweets_count,user_description
en,9,2019-06-01 23:55:21,7614.0,KeWeiss1,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,KeWeiss1,0.0,1.0,1.0,0,2.0,"Liberal, believes in equality #VoteBlueToSaveAmerica #WomensRightsAreHumanRights No DM  will only follow #Resist"
en,9,2019-06-01 18:45:02,3266.0,dancingfun,1.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,dancingfun,0.0,0.0,2.0,0,2.0,Owned by 3 rescue Bassethounds. Love to ballroom dance. Liberal grandma #resist #voteblue2020 🌊 #impeachtheMF #bekind #bassethound #fightingforlymediseasecure
en,9,2019-06-23 16:40:31,2823.0,PattiHewes,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,PattiHewes,0.0,1.0,1.0,0,2.0,#GeeksResist #Medicare4All #FBR #MeToo #SocJustice I like donuts #SaveACA On advice of counsel I cannot follow locked accounts.
en,9,2019-06-01 15:06:52,4781.0,Marolene1956,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,Marolene1956,0.0,1.0,0.0,0,1.0,"#ProudResister #TheResistance#Impeach45 , We are in a fight for the soul of our country! #ResistandPrevail #TheResistanceRises #WTP2020 No DMs Please"
en,9,2019-05-26 13:18:48,6493.0,crystalballmysk,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,crystalballmysk,0.0,1.0,0.0,0,1.0,"Wife, mother...animal lover...Registered DEMOCRATI stand strong against Trumputin and the corrupt GOP!!#VoteBlue #Resistance #FBR"
en,9,2019-06-01 15:01:21,562.0,dessyd1,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,dessyd1,0.0,1.0,0.0,0,1.0,arsenal fan for life. woman comes and go but arsenal will be with me forever. if a woman do what arsenal do to me i would dump her. I do property maintenance
en,9,2019-06-07 05:12:39,8397.0,MikeDoak4,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,MikeDoak4,1.0,1.0,2.0,0,4.0,"I am a Retired Missourian, a yellow dog Democrat. Truman Democrat. Impeach Trump, Pence,McConnell. Opinions and tweets are my own. #TheResistance #BlueWave2020"
en,9,2019-06-02 17:56:45,5201.0,kiki_cliff,0.0,0.0,1.0,0.0,0.0,0.0,micro,0,StopTheBan,kiki_cliff,0.0,1.0,0.0,0,1.0,"Animal loving, lefty, feminist Brit. A potter, knitter & accordion player. Will follow you back unless you’re a shithead. I don't want to see your boobs 🐘"
en,9,2019-06-04 16:34:45,5809.0,degrilla,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,degrilla,0.0,1.0,0.0,0,1.0,Democrat in Alabama. Very angry and determined. Tiny but mighty drop of blue in large red sea. #MarchAgainstFascism #ImpeachmentNow #PRU #FBR
en,9,2019-05-29 01:37:47,666.0,beccarebec,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,beccarebec,1.0,0.0,0.0,0,1.0,"(She/Her/Hers)         The basis of our governments being the opinion of the people, the very first object should be to keep that right. Thomas Jefferson"
en,9,2019-06-05 04:51:34,6607.0,asil09,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,asil09,0.0,2.0,0.0,0,2.0,Mother | daughter | sister | aunt | cousin | NO DM’s | #BLM | Vote Like A Black Woman| “I love my blackness. And yours” | DeRay
en,9,2019-06-13 23:34:45,3731.0,KIKI_SRQUS,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,KIKI_SRQUS,0.0,1.0,1.0,0,2.0,"“If you’re not nervous, you’re not paying attention."" Rick Wilson"
en,9,2019-06-01 16:32:22,6606.0,kalindria,1.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,kalindria,0.0,1.0,1.0,0,2.0,"#Resist! Anti-war & Pro Choice! I support unions & the UFW. Author, poet, dog lover, Grandma. X-Men. 3X cancer warrior. *NO DMs* @MAT4HELP"
en,9,2019-06-01 23:55:57,19714.0,koolkaryn,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,koolkaryn,0.0,1.0,1.0,0,2.0,"Madness takes it's toll, Please have exact change!  Baby Boomer Still Rockin On! #Resist  #FBR 🌊 🌊  #NinersForLife  #LoveNotHate #StrongerTogether"
,9,2019-06-03 05:05:32,161.0,omega327015483,,,,,,,micro,0,StopTheBan,omega327015483,0.0,1.0,0.0,0,1.0,
en,9,2019-06-11 00:34:34,619.0,lexi5983,0.0,0.0,0.0,0.0,0.0,1.0,micro,0,StopTheBan,lexi5983,0.0,0.0,3.0,0,3.0,"I like tennis, baseball and all things Dick Wolf. Sorry if my views don't line up with yours. Twitter's free; follow someone else. #ImpeachTheMF"
en,9,2019-06-01 21:23:49,7379.0,BagatorBryant,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,BagatorBryant,0.0,1.0,0.0,0,1.0,Just a dedicated  KODI user I love it thanks to all the developer's  Born to fish forced to work. It's not the color of you skin it's the color of your money !!
en,9,2019-06-06 02:23:44,1068.0,ridingmore,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,ridingmore,0.0,1.0,1.0,0,2.0,GO DALLAS COWBOYS!Heavy Metal is how I roll\m/CFH\m/. '98 Harley FLSTF.. I believe in no god #fuckracism. Try to be nice to one another. #TheResistance #Pantera
en,9,2019-05-30 16:17:54,968.0,lindakingzol,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,lindakingzol,0.0,1.0,0.0,0,1.0,#bluewave #resist
en,9,2019-06-01 17:16:53,8959.0,The821_821,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,The821_821,1.0,2.0,0.0,0,3.0,821🌊 No DM's Please=tweet instead
en,9,2019-05-29 01:32:32,10918.0,notmypussytrump,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,notmypussytrump,1.0,0.0,0.0,0,1.0,Ohio Progressive Hates all things Trump🤡 #Democrat #TheResistance #Obamas😍#IStandwithPP #Notmypresident #FireTrumpCrimeFamily #Impeach45 #BlueWave2018 #FBR
,9,2019-06-07 04:26:57,1652.0,RoxanaFrias6,,,,,,,micro,0,StopTheBan,RoxanaFrias6,0.0,1.0,1.0,0,2.0,
en,9,2019-06-01 04:03:37,550.0,Tony_Jayhawk,0.0,0.0,0.0,0.0,0.0,1.0,micro,0,StopTheBan,Tony_Jayhawk,0.0,1.0,1.0,0,2.0,"Disabled USAF Veteran, father of three beautiful daughters, grandfather of a remarkable 5ft - 9 yrold grandson, KU Basketball fan"
en,9,2019-06-22 04:39:10,10617.0,KissMyGritsGOP,0.0,0.0,1.0,0.0,0.0,0.0,micro,0,StopTheBan,KissMyGritsGOP,2.0,0.0,2.0,0,4.0,"Activist👊, #Resistance🌊, & Feminist♀️       (Fan Account 😉)Not here to date anyone on Twitter! 🙄"
en,9,2019-06-22 03:46:38,44341.0,AviFlyGirl,0.0,1.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,AviFlyGirl,1.0,1.0,5.0,13,7.0,"Scientist & Nature Lover #IconsResist 🌊⚖️☮️🌈🏞️📎 #FlipSCBlue, #SpinDoctor                                  SC Resistance Room Lead"
en,9,2019-06-07 13:49:05,14285.0,SueBanski,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,SueBanski,1.0,0.0,1.0,0,2.0,Resist!  I'm voting in the next election.  Are you?  Register and Vote!  FBR
,9,2019-05-22 00:38:50,81.0,force12c,,,,,,,micro,0,StopTheBan,force12c,0.0,1.0,0.0,0,1.0,
,9,2019-05-31 02:58:34,458.0,satans_valet,,,,,,,micro,0,StopTheBan,satans_valet,1.0,0.0,0.0,0,1.0,
en,9,2019-06-03 17:10:59,8062.0,tmil8219,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,tmil8219,0.0,0.0,1.0,0,1.0,#LGBTQ #ERA #Resist #Progressive #MeToo #Gaytheist #BasicIncome #MarchAgainstFascism #wtp2020
en,9,2019-06-01 21:47:20,25235.0,JayValenz67,0.0,1.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,JayValenz67,1.0,0.0,1.0,0,2.0,(MARINE COMBAT-VET)(POWER-LIFTER)(MED.STUDENT)MMA(EVERY LIFE MATTERS)(MARRIED NO-DM) #VETSRESISTSQUADRON #PTSD #SAVEANIMALS🐘🐕🐈(I SUPPORT🏳️‍🌈THEIR CHOICE)!
,9,,,,,,,,,,micro,0,StopTheBan,Marg_Willis,,,,3,,
en,9,2019-06-04 02:16:35,5470.0,bridget123goooo,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,bridget123goooo,0.0,0.0,1.0,0,1.0,New England activist|#MarchAgainstFascism Coordinator in Maine 8/17 DM me for INFO| https://t.co/jj1hcfYwji #EqualityForAll 🏳️‍🌈🌊💙
en,9,2019-06-01 18:23:19,5090.0,tryingtoretire1,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,tryingtoretire1,0.0,0.0,1.0,0,1.0,"Wife, Mother, Grandma and Great Grandma. Happily married. still working PRN as a prison nurse. #survivingDonaldTrump! #RESIST! Please no DM!"
en,9,2019-06-05 20:42:15,551.0,vicky8651,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,vicky8651,0.0,2.0,1.0,0,3.0,"Angry voter! Tired of deceitful, greedy GOP. Sick to death of all the users. NO LONGER A REPUBLICAN! #resist  #AnnulTrump'sPresidencyNow #TrumpCrimeFamily"
en,9,2019-06-08 14:21:57,1038.0,Bustoff1,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,Bustoff1,0.0,1.0,0.0,0,1.0,"Freedom of and from all organized religion. Pragmatic thinker. Truth and justice seeker. Anti-hate. Independent thinker, not a follower. USMC Vet"
en,9,2019-06-07 22:04:12,5948.0,ReggaeShark12,0.0,0.0,0.0,1.0,1.0,0.0,micro,0,StopTheBan,ReggaeShark12,0.0,4.0,1.0,11,5.0,"CA hippie,lifelong Dem ❤all animals & most humans. Politics & justice lover #Resist #TIMESUP ❤⚾SFGIANTS & RED SOX #420 ❤SHARKS🦈#GlovesOff #wtp2020 #WWSD #NND"
en,9,2019-05-30 12:08:53,1411.0,spencersandee,1.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,spencersandee,0.0,0.0,3.0,0,3.0,Dog walker Pet sitter doggy Photographer #shihtzusarefurbabies #dreamer. #GoBigBeBoldDoGood also #BeBrave
en,9,2019-06-28 15:55:43,276.0,MindTGap,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,MindTGap,0.0,2.0,0.0,0,2.0,"🍄    jus' 'nother rolla', stoned... 🤖🕺🏽👽  Yo, check my style  🖕🏽 #EndCitizensUnited #EndUSConcentrationCamps #derf"
en,9,2019-06-01 17:42:57,1996.0,TheGREATHoudin2,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,TheGREATHoudin2,0.0,1.0,0.0,0,1.0,"daily routine:3:00 p.m. rise3:05 Chivas Regal with morning papers, cigar3:45 medication3:50 another glass of Chivas4:05 first cup of coffee, work @Mat4Help"
en,9,2019-06-03 03:19:23,33475.0,lisaguestGTM,1.0,1.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,lisaguestGTM,0.0,1.0,0.0,0,1.0,"Attorney/Global Operations & Mfg Consultant, pragmatist, foodie, techie, lover of animals, art, books, science & the environment. Ethics matter. I follow back."
en,9,2019-06-09 12:53:15,11287.0,mysageadvice,1.0,1.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,mysageadvice,1.0,1.0,1.0,0,3.0,"M.S. Ed #Leadership retired, Wife & #Caregiver 2 MS Warrior, Music 🎶 Mom, Love of Learning, #Community , Inspirational, #Resist!🌊🌈 advocate"
en,9,2019-05-27 16:29:32,66123.0,PoliticusSarah,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,PoliticusSarah,0.0,0.0,1.0,6,1.0,"Boss at 💯% people-powered @PoliticusUSA SAG/AFTRA “Scandalous trash"" ~ Rick Perry *Bookings@politicususa.com*"
,9,2019-06-07 02:25:23,338.0,hedge23,,,,,,,micro,0,StopTheBan,hedge23,0.0,2.0,0.0,0,2.0,
en,9,2019-06-02 15:02:00,1395.0,MaryTheSub72,0.0,1.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,MaryTheSub72,1.0,0.0,0.0,0,1.0,Texan 🙄Previously MaryTheSub -former educator Keeping my mind open. Humble #FBR #Resist #VoteBlueNoMatterWho #TheResistance #BlueInRedState #TodosSomosDreamers
en,9,2019-06-06 23:05:23,9403.0,MarionBurr5,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,MarionBurr5,0.0,3.0,3.0,0,6.0,"Wife, mother, grammy, retired union thug,  cancer survivor, lover of animals + humanity.#LGBTQ #BLM #FBRESISTANCE #PRU#VoteBlueNoMatterWho"
,9,2019-06-25 23:27:04,86.0,MarjorieBritt20,,,,,,,micro,0,StopTheBan,MarjorieBritt20,0.0,2.0,3.0,0,5.0,
en,9,2019-06-24 20:51:36,42994.0,mpgarza2012,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,mpgarza2012,1.0,1.0,0.0,0,2.0,🍑🌊 #Resist #takeaknee #saveEndangeredSpeciesAct ☢️ #believesurvivors #2NuclearNoGoZones #TimesUp #HalfLivesMatter #NoMorePipelines #AnthropoceneisHere #metoo
,9,2019-06-05 10:03:45,194.0,UlrichMathurin,,,,,,,micro,0,StopTheBan,UlrichMathurin,1.0,1.0,1.0,0,3.0,
en,9,2019-06-08 01:49:23,1923.0,NicologyRules,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,NicologyRules,0.0,0.0,1.0,0,1.0,"Dreamer, Designer, Inventor, Part Time Wizard, Full-Time Glamorous Matriarch, Crypto Slave, Global Citizen, The Resistance, Lupie 💜 https://t.co/4woEle8zsB"
en,9,2019-06-18 05:57:07,2773.0,TPHOUSTON59,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,TPHOUSTON59,1.0,1.0,0.0,0,2.0,"Served in the U.S. Army (10yrs, Honorable) Progressive. Love animals of all kinds, traveling, chocolate, wine and LOVE cheese."
en,9,2019-06-01 22:30:02,9976.0,Tinker_Bell_04,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,Tinker_Bell_04,0.0,0.0,1.0,0,1.0,"Wife. Stepmother. Animal lover. Staunch Democrat. Opinions expressed are my own. Fair warning, I have A Lot of opinions. 🧚‍♀️ #VoteBlueToSaveAmerica"
en,9,2019-06-04 01:32:47,1246.0,zipnoff,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,zipnoff,0.0,0.0,1.0,0,1.0,@votebluenomatterwho
en,9,2019-05-24 01:49:49,10972.0,JannardMarc,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,JannardMarc,1.0,0.0,0.0,0,1.0,"Proud Canadian 🇨🇦 🇮🇪 , Pissed off Canuck.#ResignMF .#fucktrump .✌️🇨🇦🇺🇸🇲🇽#resist,#strongertogether.✊ Followed by a cow & Dworkin .BlueOrDieTrying.🖕NRA"
en,9,2019-06-05 05:07:13,1601.0,BigRedSeventy1,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,BigRedSeventy1,0.0,0.0,1.0,0,1.0,Descendent of immigrants. Hater of white trash racist misogynist Trump-voting gun-toting cowards and their imagined gun rights. #Resist #FBR
id,9,2019-05-30 16:58:03,299.0,IleneSanti,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,IleneSanti,0.0,0.0,2.0,0,2.0,"You like trump, I hate you"
en,9,2019-05-30 21:46:32,23471.0,quaker4change,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,quaker4change,0.0,1.0,0.0,0,1.0,Agitating for enlightenment🔮 #SupportTheArts#HumanRights #AntiFascism #ProtectTheGrid #ClimateChange #Hospice #LibraryPreservation #WordPressExpert 🌍
en,9,2019-06-15 00:55:43,3226.0,Captain_ZRo,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,Captain_ZRo,2.0,0.0,0.0,0,2.0,"Research explorer in Time and Space. Observer of human nature. I'm stuck on this planet so I've had to learn to make the best of it. NO PORN, DM's. #Resist!"
en,9,2019-06-01 23:25:31,3659.0,agent_achilles,0.0,0.0,0.0,1.0,1.0,0.0,micro,0,StopTheBan,agent_achilles,1.0,0.0,0.0,0,1.0,"Here for News, Politics, Ideas, and Fun. Mensan. Love intellectual conversations. Try me. Love the Lord, not Religion. Author  #Resist"
en,9,2019-06-14 22:59:25,20357.0,terryreed48,0.0,1.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,terryreed48,1.0,0.0,0.0,5,1.0,"Ironworker for 20+ years, teacher for the last 10 years. Transplanted Southerner loving blue Denver. Historian. Anti-fascist#TheResistance #StrongerTogether"
en,9,2019-05-23 21:22:11,631.0,mbenderphoto,0.0,0.0,0.0,1.0,0.0,0.0,micro,0,StopTheBan,mbenderphoto,0.0,2.0,0.0,10,2.0,"Documentary 📷 | Freelance photojournalist | MD, MPH | Photos in: @nytimes @buzzfeednews @pix11news @Cosmopolitan and others."
en,9,2019-06-07 23:01:14,9235.0,Doh_Doh_Burrd,1.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,Doh_Doh_Burrd,0.0,1.0,2.0,18,3.0,"I’m a creator of wonders who points out the blunders. I cuss a lot; do not fuck with me..you will regret it. ABOC, Truth, Artist, Musician. Humor found here."
,9,,,,,,,,,,micro,0,StopTheBan,TankTopYeah,,,,1,,
en,9,2019-08-16 19:01:14,5665.0,NARALNC,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,NARALNC,0.0,1.0,4.0,23,5.0,We work to advance & protect access to reproductive rights and health for all North Carolinians. Join us: http://t.co/yhmZ7QJDe1
en,9,2019-05-24 14:00:01,4191.0,BlueWave_NJ,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,BlueWave_NJ,0.0,1.0,0.0,3,1.0,BWNJ is a grassroots organization seeking positive change based on progressive ideals. RT does not equal endorsement #BlueWaveNJ
,9,,,,,,,,,,micro,0,StopTheBan,JoyAnnReid,,,,4,,
en,9,2019-06-05 21:43:20,7307.0,Premunition,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,Premunition,0.0,3.0,0.0,4,3.0,💧#Teardrop 🌊#Storm #FlamingTears #LostNotes on #Spotify  BMI #TheResistance #sonofaptsdvet #peace #veterans #StandingRock #Cherokee #BornOnthe4thofJuly💧🌊
en,9,2019-06-29 14:06:13,6887.0,BluesvilleSC,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,BluesvilleSC,3.0,6.0,0.0,5,9.0,#KamalaHarris2020 #Stonewall50 #NoAbortionBans #BLM #WhereAreTheChildren #RepublicansSuck #ImWithHer #SheWon #StrongerTogether #DACA #KissMyGrits
en,9,2019-07-03 02:11:35,2890.0,JentheNeb,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,JentheNeb,0.0,0.0,1.0,1,1.0,close the camps. impeach. no human is illegal. black lives matter. trust women. she/her 1.KamalaHarris2020 2.ElizabethWarren2020 3.LiterallyAnyoneButTrump2020
,9,,,,,,,,,,micro,0,StopTheBan,Rosie,,,,4,,
,9,,,,,,,,,,micro,0,StopTheBan,KapeciaResists,,,,1,,
,9,,,,,,,,,,micro,0,StopTheBan,KathrynVanHaste,,,,2,,
en,9,2019-06-04 09:58:15,22512.0,FeistyLibLady,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,FeistyLibLady,0.0,7.0,0.0,1,7.0,I want my Country back!!! 💙🇺🇸🌊🌹💐🌸🌎🌈 #VoteBlue2020 #TrumpLies  #BlueWave #wtp2020 #ClimateAction #GunReformNow #UniteTheFamilies #NoWall #PRU
,9,,,,,,,,,,micro,0,StopTheBan,CalforNC,,,,3,,
en,9,2019-07-02 02:54:11,4247.0,ncwu,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,ncwu,1.0,3.0,1.0,3,5.0,Taking a gender and anti-oppression lens to public policy and everything else. Stronger together.
en,9,2019-05-29 00:05:35,8024.0,screaminggina,0.0,0.0,0.0,1.0,0.0,0.0,micro,0,StopTheBan,screaminggina,1.0,0.0,0.0,1,1.0,Contributing Writer for @WhoWhatWhy • Daughter of immigrants • Fighting for the little guy
,9,,,,,,,,,,micro,0,StopTheBan,midwestspitfire,,,,2,,
,9,,,,,,,,,,micro,0,StopTheBan,b_sullivan704,,,,4,,
en,9,2019-06-13 13:54:22,2701.0,DrSherylRoss,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,DrSherylRoss,0.0,0.0,2.0,8,2.0,"OBGYN, Author, Entrepreneur and Women’s Health Expert. My new book She-ology is available now! https://t.co/ip58Tvp2E9"
en,9,2019-06-02 23:49:27,55.0,CRiverAction,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,CRiverAction,0.0,0.0,1.0,2,1.0,Crooked River Action is an Indivisible group dedicated to taking positive action to promote progressive change.
en,9,2019-06-29 10:05:02,6406.0,EMSalasME,0.0,1.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,EMSalasME,0.0,1.0,0.0,2,1.0,"Mom, emergency physician, math geek, humanist, USAF vet, more cautiously optimistic about US as TheResistance grows stronger. #2019StandUpNOW"
en,9,2019-06-01 17:15:39,16873.0,madampresidn,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,madampresidn,0.0,0.0,1.0,1,1.0,Friends don’t let Friends watch Fox propaganda. Proud member of the resistance Progressive Dem #trumpleaks #trumpRussia #FBR PLEASE NO LISTS
,9,,,,,,,,,,micro,0,StopTheBan,aslynch,,,,4,,
no,9,2019-05-31 03:53:58,3306.0,JustJay0109,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,JustJay0109,0.0,1.0,0.0,1,1.0,Disabled Veteran
en,9,2019-06-03 00:46:47,199.0,ItsStephPerera,0.0,0.0,1.0,0.0,0.0,0.0,micro,0,StopTheBan,ItsStephPerera,0.0,0.0,1.0,7,1.0,@UCSD grad. Capitol Hill Staffer. California girl. Feminist. #MeToo Never not craving tacos. @warriors fan for life. All views are my own. RT not endorsements.
,9,,,,,,,,,,micro,0,StopTheBan,wtp__2020,,,,1,,
,9,,,,,,,,,,micro,0,StopTheBan,PreventionMag,,,,1,,
en,9,2019-06-14 14:00:00,410.0,twocareers,1.0,0.0,0.0,1.0,0.0,0.0,micro,0,StopTheBan,twocareers,0.0,1.0,0.0,1,1.0,"Business owner, athlete, writer, photographer..."
en,9,2019-06-12 13:47:11,1003.0,circe817,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,circe817,1.0,7.0,1.0,2,9.0,"not into self-promotion, mother of a most amazing human being, if you’re offended... too fuckin bad #WomensRightsMatter #RightToChoose #Fuck45 #Resist"
,9,,,,,,,,,,micro,0,StopTheBan,LouEffie,,,,1,,
en,9,2019-06-01 22:17:11,14260.0,kateloving,1.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,kateloving,0.0,3.0,0.0,1,3.0,"Dancer, fiddle player, dog Lover. Author Of The Prayer Prescription Series. Nurse for four decades. #FOLLOWBACK NO DM’s #Bernie2020"
en,9,2019-05-24 20:50:05,597.0,CarolTempel,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,CarolTempel,0.0,0.0,1.0,2,1.0,"Carol Tempel lives on James Island, SC and was a Democratic candidate for SC House 115. Ready to serve the people and the community on issues that matter."
en,9,2019-05-24 16:15:33,1325.0,quinnrob48,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,quinnrob48,0.0,2.0,0.0,1,2.0,Great things are not accomplished by those who yield to trends and fads and popular opinion.~Jack Kerouac #Resistance #Impeach45
en,9,2019-06-15 21:18:03,576.0,rob_notter,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,StopTheBan,rob_notter,0.0,8.0,0.0,1,8.0,Universal Love Peace Justice #Resistance
,9,2019-06-01 15:37:57,59.0,CindyLyle2,,,,,,,micro,0,StopTheBan,CindyLyle2,0.0,0.0,1.0,1,1.0,
en,9,2019-06-07 07:49:19,1309.0,DMcD626,0.0,0.0,0.0,1.0,0.0,0.0,micro,0,StopTheBan,DMcD626,1.0,0.0,1.0,1,2.0,Working in TV/film for over 30 years and haven't lost my mind YET! But getting closer...Proud Scot enjoying life in LA & Edinburgh!
,9,,,,,,,,,,micro,0,StopTheBan,theLFshow,,,,1,,
en,3,2019-06-23 21:13:28,2695.0,teenmd,0.0,0.0,1.0,0.0,0.0,0.0,macro,0,StopTheBan,teenmd,10.0,21.0,19.0,0,50.0,"CEO, https://t.co/8XYp4riTWh, bringing birth control to your fingertips, repro health specialist, feminist, prochoice, mom. Opinions are my own."
en,3,2019-08-20 19:30:34,195561.0,NARAL,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,StopTheBan,NARAL,20.0,28.0,52.0,6250,100.0,NARAL Pro-Choice America fights to protect & expand reproductive freedom for all. #StopTheBans
en,3,2019-08-17 02:46:41,3597.0,WomensChoicean1,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,StopTheBan,WomensChoicean1,7.0,15.0,16.0,0,38.0,🌊⚕️Field#Mother of🧩Teenager #AbuseSurvivor#♀️Rights #🏳️‍🌈Ally #MinorityRights#For♿️Rights# 🌲🌼Hispanic Woman Finally Finding her Voice#CBD🌊
,3,2019-06-09 12:12:38,66.0,bolterca,,,,,,,macro,0,StopTheBan,bolterca,1.0,4.0,1.0,0,6.0,
en,3,2019-06-28 14:11:39,5402.0,TuesdaysToomey,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,StopTheBan,TuesdaysToomey,0.0,6.0,3.0,1,9.0,"Bipartisan, grassroots group who meets with Sen. Toomey every Tuesday to discuss our concerns. Email updates via our website :) #TuesdayswithToomey #Indivisible"
en,3,2019-06-16 19:26:25,20825.0,ZJemptv,0.0,1.0,0.0,1.0,0.0,0.0,macro,0,StopTheBan,ZJemptv,1.0,3.0,2.0,0,6.0,"Orlando trans activist and science writer. Gender Analysis. NSFW. Partners: @ADubiousPronoun, @MissPennyRobo. https://t.co/RgoLBGZiGL zjemptv@gmail.com"
,3,2019-06-17 01:25:21,22.0,f1n1ks_k1m,,,,,,,macro,0,StopTheBan,f1n1ks_k1m,1.0,3.0,2.0,0,6.0,
en,3,2019-06-01 04:23:41,138.0,mortizrn,0.0,0.0,1.0,0.0,0.0,0.0,macro,0,StopTheBan,mortizrn,0.0,5.0,5.0,0,10.0,"entrepreneur, concerned citizen, health care professional, feminist, women’s rights, human rights, small business owner sustainable, against hate!"
en,3,2019-06-14 12:01:09,3521.0,HeidiM_67,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,StopTheBan,HeidiM_67,0.0,5.0,5.0,0,10.0,"I just took a DNA test, turns out I’m 100% that bitch."
en,3,2019-06-23 22:51:04,851.0,mason09,1.0,0.0,0.0,0.0,0.0,0.0,macro,0,StopTheBan,mason09,0.0,3.0,5.0,0,8.0,"Strategic storyteller focused on technology & innovation. Sr. Director, Communications for The Trade Desk. Views my own. RTs ≠ endorsements."
en,3,2019-06-22 02:17:32,69.0,caldwve,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,StopTheBan,caldwve,0.0,2.0,4.0,0,6.0,"Pediatric OT, Childfree, Care about others and the environment"
